e1,rel,n
/m/031x_3,/people/person/gender,1
/m/031x_3,/people/person/profession,1
/m/031y07,/film/actor/film./film/performance/film,0
/m/031y2,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,0
/m/031ydm,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/031ydm,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/031ydm,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/031zkw,/film/actor/film./film/performance/film,1
/m/031zkw,/people/person/gender,1
/m/031zkw,/people/person/profession,0
/m/031zm1,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/031zm1,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/032016,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,1
/m/032016,/film/film/genre,1
/m/03205_,/education/educational_institution/colors,1
/m/0320fn,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/0320fn,/film/film/genre,1
/m/0320fn,/film/film/written_by,0
/m/0320jz,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/0320jz,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,0
/m/0320jz,/people/person/places_lived./people/place_lived/location,0
/m/0322yj,/common/topic/webpage./common/webpage/category,1
/m/0322yj,/film/film/genre,1
/m/0322yj,/film/film/language,1
/m/0322yj,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0322yj,/film/film/produced_by,1
/m/032498,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/032498,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/032498,/sports/sports_team/colors,0
/m/032498,/sports/sports_team/sport,1
/m/0325dj,/common/topic/webpage./common/webpage/category,0
/m/0325dj,/education/educational_institution/campuses,0
/m/0325dj,/education/educational_institution/colors,0
/m/0325dj,/education/educational_institution/students_graduates./education/education/major_field_of_study,0
/m/0325dj,/education/educational_institution_campus/educational_institution,0
/m/0325dj,/education/university/fraternities_and_sororities,0
/m/0325dj,/education/university/local_tuition./measurement_unit/dated_money_value/currency,0
/m/0325dj,/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency,0
/m/0325dj,/organization/organization/headquarters./location/mailing_address/state_province_region,0
/m/03262k,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/0326tc,/music/artist/track_contributions./music/track_contribution/role,0
/m/0326tc,/music/group_member/membership./music/group_membership/group,0
/m/0326tc,/music/group_member/membership./music/group_membership/role,0
/m/0326tc,/people/person/nationality,1
/m/0326tc,/people/person/profession,1
/m/03295l,/people/ethnicity/languages_spoken,1
/m/0329gm,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/0329gm,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/0329gm,/sports/sports_team/colors,0
/m/0329nn,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/0329qp,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/0329qp,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/0329qp,/sports/sports_team/sport,1
/m/0329r5,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,0
/m/0329r5,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/0329r5,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/0329t7,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/0329t7,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/032_jg,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/032_jg,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,1
/m/032_jg,/film/actor/film./film/performance/film,1
/m/032_jg,/people/person/places_lived./people/place_lived/location,1
/m/032_wv,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/032_wv,/film/film/genre,1
/m/032_wv,/film/film/other_crew./film/film_crew_gig/film_crew_role,0
/m/032c08,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/032c08,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/032c08,/sports/sports_team/sport,1
/m/032c7m,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/032c7m,/sports/sports_team/sport,1
/m/032clf,/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,0
/m/032clf,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/032clf,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/032dg7,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/032f6,/language/human_language/countries_spoken_in,0
/m/032j_n,/business/business_operation/industry,1
/m/032j_n,/common/topic/webpage./common/webpage/category,1
/m/032j_n,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/032jlh,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,0
/m/032jlh,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/032jlh,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/032l1,/influence/influence_node/influenced_by,1
/m/032l1,/people/person/languages,1
/m/032l1,/people/person/nationality,1
/m/032l1,/people/person/profession,1
/m/032l1,/people/person/religion,0
/m/032md,/people/person/gender,1
/m/032md,/people/person/religion,0
/m/032nl2,/people/person/place_of_birth,1
/m/032nl2,/people/person/profession,0
/m/032nwy,/people/person/profession,1
/m/032q8q,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/032q8q,/people/person/profession,1
/m/032qgs,/people/person/profession,1
/m/032r1,/influence/influence_node/influenced_by,0
/m/032r1,/people/deceased_person/place_of_death,1
/m/032r1,/people/person/religion,0
/m/032r1,/user/alexander/philosophy/philosopher/interests,1
/m/032r4n,/education/educational_institution/students_graduates./education/education/student,0
/m/032s66,/people/cause_of_death/people,0
/m/032sl_,/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,0
/m/032sl_,/film/film/featured_film_locations,0
/m/032sl_,/film/film/language,1
/m/032sl_,/film/film/other_crew./film/film_crew_gig/crewmember,1
/m/032sl_,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,1
/m/032t2z,/music/artist/track_contributions./music/track_contribution/role,0
/m/032t2z,/music/group_member/membership./music/group_membership/group,1
/m/032t2z,/music/group_member/membership./music/group_membership/role,0
/m/032t2z,/people/person/gender,1
/m/032v0v,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/032v0v,/film/director/film,0
/m/032v0v,/people/person/profession,1
/m/032w8h,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/032w8h,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,1
/m/032w8h,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/032w8h,/film/actor/film./film/performance/film,0
/m/032wdd,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/032wdd,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/032wdd,/film/actor/film./film/performance/film,1
/m/032wdd,/people/person/places_lived./people/place_lived/location,1
/m/032xhg,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/032xhg,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/032xhg,/film/actor/film./film/performance/film,0
/m/032xhg,/people/person/profession,0
/m/032xky,/film/film/genre,1
/m/032xky,/film/film/written_by,1
/m/032zg9,/film/actor/film./film/performance/film,0
/m/032zg9,/people/person/nationality,1
/m/032zq6,/award/award_winning_work/awards_won./award/award_honor/award,0
/m/032zq6,/film/film/country,0
/m/032zq6,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,0
/m/032zq6,/film/film/executive_produced_by,0
/m/032zq6,/film/film/featured_film_locations,0
/m/032zq6,/film/film/film_format,0
/m/032zq6,/film/film/genre,0
/m/032zq6,/film/film/language,0
/m/032zq6,/film/film/music,0
/m/032zq6,/film/film/other_crew./film/film_crew_gig/film_crew_role,0
/m/032zq6,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,0
/m/032zq6,/film/film/story_by,0
/m/032zq6,/film/film/written_by,0
/m/033071,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/033071,/film/actor/film./film/performance/film,1
/m/033071,/people/person/gender,1
/m/033071,/people/person/nationality,1
/m/0330r,/award/award_winning_work/awards_won./award/award_honor/award,0
/m/0330r,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/0330r,/tv/tv_program/genre,0
/m/0330r,/tv/tv_program/languages,1
/m/0330r,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,0
/m/03339m,/music/genre/artists,0
/m/03339m,/music/genre/parent_genre,0
/m/0333wf,/film/actor/film./film/performance/film,1
/m/0333wf,/people/person/gender,1
/m/0333wf,/people/person/places_lived./people/place_lived/location,1
/m/03359d,/base/popstra/celebrity/dated./base/popstra/dated/participant,0
/m/03359d,/film/actor/film./film/performance/film,0
/m/03359d,/people/person/gender,1
/m/0335fp,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0336mc,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0336mc,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0336mc,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,0
/m/0336mc,/base/popstra/celebrity/dated./base/popstra/dated/participant,0
/m/0336mc,/film/actor/film./film/performance/film,1
/m/0336mc,/people/person/gender,1
/m/0336mc,/people/person/religion,0
/m/0336mc,/people/person/spouse_s./people/marriage/spouse,0
/m/0337vz,/film/actor/film./film/performance/film,1
/m/0337vz,/people/person/place_of_birth,0
/m/0337vz,/people/person/profession,1
/m/0338g8,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0338g8,/film/actor/film./film/performance/film,1
/m/0338g8,/people/person/profession,0
/m/0338lq,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/0339z0,/music/genre/parent_genre,1
/m/033_1p,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/033_1p,/base/popstra/celebrity/dated./base/popstra/dated/participant,0
/m/033_1p,/film/actor/film./film/performance/film,0
/m/033_1p,/people/person/spouse_s./people/marriage/type_of_union,1
/m/033cnk,/food/food/nutrients./food/nutrition_fact/nutrient,0
/m/033cw,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/033cw,/common/topic/webpage./common/webpage/category,1
/m/033cw,/people/person/nationality,1
/m/033db3,/people/person/profession,1
/m/033dbw,/film/film/music,0
/m/033dbw,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/033dbw,/film/film/produced_by,0
/m/033dbw,/film/film/story_by,0
/m/033f8n,/film/film/country,0
/m/033f8n,/film/film/other_crew./film/film_crew_gig/film_crew_role,0
/m/033f8n,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,1
/m/033g0y,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/033g4d,/film/film/language,0
/m/033g4d,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/033g4d,/film/film/produced_by,0
/m/033g54,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/033gn8,/education/educational_institution/students_graduates./education/education/student,0
/m/033hn8,/music/record_label/artist,0
/m/033hqf,/film/actor/film./film/performance/film,0
/m/033hqf,/people/person/gender,1
/m/033jj1,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/033jj1,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/033jj1,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/033jj1,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/033jj1,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,0
/m/033jj1,/film/actor/film./film/performance/film,0
/m/033jj1,/people/person/gender,0
/m/033jj1,/people/person/languages,0
/m/033jj1,/people/person/nationality,0
/m/033jj1,/people/person/place_of_birth,0
/m/033jj1,/people/person/profession,0
/m/033jj1,/people/person/religion,0
/m/033jj1,/people/person/spouse_s./people/marriage/type_of_union,0
/m/033jkj,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/033jkj,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/033jkj,/people/person/places_lived./people/place_lived/location,0
/m/033kqb,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/033kqb,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/033m23,/film/actor/film./film/performance/film,1
/m/033nzk,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,0
/m/033nzk,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/033nzk,/sports/sports_team/sport,1
/m/033p3_,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/033p3_,/base/popstra/celebrity/dated./base/popstra/dated/participant,0
/m/033p3_,/film/actor/film./film/performance/film,0
/m/033p3_,/people/person/gender,0
/m/033p3_,/people/person/nationality,0
/m/033p3_,/people/person/place_of_birth,0
/m/033p3_,/people/person/profession,0
/m/033p3_,/people/person/religion,0
/m/033p3_,/people/person/spouse_s./people/marriage/type_of_union,0
/m/033pf1,/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,0
/m/033pf1,/film/film/edited_by,1
/m/033pf1,/film/film/language,1
/m/033q4k,/education/educational_institution/colors,1
/m/033q4k,/organization/non_profit_organization/registered_with./organization/non_profit_registration/registering_agency,1
/m/033qdy,/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,0
/m/033qdy,/film/film/language,1
/m/033qxt,/people/ethnicity/languages_spoken,1
/m/033qxt,/people/ethnicity/people,1
/m/033rq,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/033rq,/people/deceased_person/place_of_death,1
/m/033rq,/people/person/places_lived./people/place_lived/location,1
/m/033rq,/people/person/profession,1
/m/033rq,/people/person/religion,0
/m/033s6,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/033s6,/music/artist/origin,1
/m/033srr,/film/film/featured_film_locations,0
/m/033srr,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/033srr,/film/film/production_companies,0
/m/033tf_,/people/ethnicity/geographic_distribution,1
/m/033tf_,/people/ethnicity/people,0
/m/033tln,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/033tln,/people/person/profession,0
/m/033w9g,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/033w9g,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/033w9g,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/033w9g,/film/actor/film./film/performance/film,1
/m/033w9g,/people/person/gender,1
/m/033w9g,/people/person/religion,0
/m/033wx9,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/033wx9,/music/artist/origin,0
/m/033wx9,/people/person/religion,0
/m/033x5p,/education/educational_institution/colors,1
/m/033x5p,/education/educational_institution/students_graduates./education/education/major_field_of_study,1
/m/033x5p,/education/educational_institution/students_graduates./education/education/student,1
/m/0340hj,/film/film/featured_film_locations,1
/m/0340hj,/film/film/genre,1
/m/0340hj,/film/film/language,1
/m/0340hj,/film/film/music,1
/m/0340hj,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0340hj,/film/film/produced_by,1
/m/0341n5,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/0341n5,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0341n5,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0341n5,/film/actor/film./film/performance/film,1
/m/0341n5,/people/person/gender,1
/m/0341n5,/people/person/places_lived./people/place_lived/location,0
/m/0342h,/music/instrument/instrumentalists,0
/m/0342h,/music/performance_role/guest_performances./music/recording_contribution/performance_role,0
/m/0342h,/music/performance_role/regular_performances./music/group_membership/group,0
/m/0342h,/music/performance_role/regular_performances./music/group_membership/role,0
/m/0342h,/music/performance_role/track_performances./music/track_contribution/role,0
/m/0342vg,/people/person/profession,1
/m/0343h,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0343h,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0343h,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/0343h,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0343h,/film/director/film,0
/m/0343h,/influence/influence_node/influenced_by,0
/m/0343h,/organization/organization_founder/organizations_founded,0
/m/0343h,/people/person/employment_history./business/employment_tenure/company,0
/m/0343h,/people/person/place_of_birth,0
/m/0343h,/people/person/places_lived./people/place_lived/location,0
/m/0343h,/people/person/profession,1
/m/034487,/music/genre/artists,0
/m/0344gc,/film/film/film_format,1
/m/0344gc,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/03459x,/film/film/featured_film_locations,0
/m/03459x,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0345_,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0
/m/0345_,/location/location/time_zones,1
/m/0345gh,/education/educational_institution/colors,0
/m/0345gh,/education/educational_institution/students_graduates./education/education/major_field_of_study,1
/m/0345h,/location/country/official_language,0
/m/0345h,/location/location/adjoin_s./location/adjoining_relationship/adjoins,1
/m/0345h,/location/location/contains,0
/m/0345h,/location/statistical_region/religions./location/religion_percentage/religion,0
/m/0345h,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,0
/m/0345h,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics,0
/m/0345h,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,0
/m/0345h,/organization/organization_member/member_of./organization/organization_membership/organization,0
/m/0345h,/sports/sports_team_location/teams,0
/m/0345kr,/common/topic/webpage./common/webpage/category,1
/m/0346qt,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/0346qt,/sports/sports_team/colors,0
/m/0347db,/film/actor/film./film/performance/film,0
/m/0347db,/people/person/profession,0
/m/0347db,/people/person/spouse_s./people/marriage/type_of_union,1
/m/0347xl,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0347xl,/people/person/gender,1
/m/0347xl,/people/person/places_lived./people/place_lived/location,0
/m/0347xl,/people/person/spouse_s./people/marriage/type_of_union,1
/m/0347xz,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0347xz,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0347xz,/film/actor/film./film/performance/film,1
/m/0349s,/dataworld/gardening_hint/split_to,1
/m/0349s,/language/human_language/countries_spoken_in,1
/m/034_7s,/government/legislative_session/members./government/government_position_held/district_represented,0
/m/034_7s,/government/legislative_session/members./government/government_position_held/legislative_sessions,0
/m/034_cr,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/034_t5,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/034_t5,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/034b6k,/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,0
/m/034b6k,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,1
/m/034b6k,/film/film/executive_produced_by,1
/m/034b6k,/film/film/genre,1
/m/034b6k,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/034b6k,/film/film/production_companies,1
/m/034bgm,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/034bgm,/film/actor/film./film/performance/film,0
/m/034bs,/influence/influence_node/influenced_by,0
/m/034bs,/people/deceased_person/place_of_death,1
/m/034bs,/people/person/gender,1
/m/034bs,/people/person/nationality,1
/m/034cj9,/people/person/gender,1
/m/034cj9,/people/person/profession,1
/m/034f0d,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/034fl9,/tv/tv_program/languages,1
/m/034fl9,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,0
/m/034g2b,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/034g2b,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/034gxk,/music/genre/artists,1
/m/034gxk,/music/genre/parent_genre,1
/m/034h1h,/organization/organization/headquarters./location/mailing_address/citytown,0
/m/034hck,/people/person/nationality,1
/m/034hck,/people/person/profession,1
/m/034hwx,/film/film/executive_produced_by,1
/m/034hwx,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/034hzj,/film/film/country,0
/m/034hzj,/film/film/film_production_design_by,0
/m/034hzj,/film/film/genre,0
/m/034hzj,/film/film/language,0
/m/034hzj,/film/film/music,0
/m/034hzj,/film/film/produced_by,0
/m/034hzj,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,0
/m/034ks,/influence/influence_node/influenced_by,1
/m/034ks,/people/person/profession,1
/m/034ks,/people/person/religion,0
/m/034ls,/people/person/spouse_s./people/marriage/type_of_union,1
/m/034m8,/base/aareas/schema/administrative_area/administrative_parent,1
/m/034m8,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics,1
/m/034m8,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,0
/m/034m8,/organization/organization_member/member_of./organization/organization_membership/organization,1
/m/034np8,/film/actor/film./film/performance/film,0
/m/034np8,/people/person/nationality,1
/m/034np8,/people/person/profession,0
/m/034ns,/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,1
/m/034q3l,/film/actor/film./film/performance/film,0
/m/034q3l,/people/person/place_of_birth,0
/m/034q3l,/people/person/places_lived./people/place_lived/location,0
/m/034q81,/education/educational_institution/students_graduates./education/education/major_field_of_study,0
/m/034qbx,/common/topic/webpage./common/webpage/category,1
/m/034qbx,/film/film/costume_design_by,0
/m/034qbx,/film/film/genre,1
/m/034qbx,/film/film/other_crew./film/film_crew_gig/film_crew_role,0
/m/034qg,/people/cause_of_death/people,0
/m/034qmv,/film/film/language,0
/m/034qmv,/film/film/other_crew./film/film_crew_gig/film_crew_role,0
/m/034qmv,/film/film/production_companies,0
/m/034qrh,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,0
/m/034qrh,/film/film/country,1
/m/034qrh,/film/film/featured_film_locations,1
/m/034qrh,/film/film/language,0
/m/034qrh,/film/film/release_date_s./film/film_regional_release_date/film_release_region,1
/m/034qt_,/people/person/place_of_birth,1
/m/034qt_,/people/person/places_lived./people/place_lived/location,1
/m/034qt_,/people/person/profession,0
/m/034qzw,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,0
/m/034qzw,/common/topic/webpage./common/webpage/category,0
/m/034qzw,/film/film/country,0
/m/034qzw,/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,0
/m/034qzw,/film/film/distributors./film/film_film_distributor_relationship/region,0
/m/034qzw,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,0
/m/034qzw,/film/film/executive_produced_by,0
/m/034qzw,/film/film/genre,0
/m/034qzw,/film/film/language,0
/m/034qzw,/film/film/other_crew./film/film_crew_gig/film_crew_role,0
/m/034qzw,/film/film/produced_by,0
/m/034qzw,/film/film/production_companies,0
/m/034qzw,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,0
/m/034qzw,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/034qzw,/film/film/written_by,0
/m/034r25,/film/film/country,1
/m/034r25,/film/film/genre,1
/m/034r25,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/034rd,/people/person/gender,1
/m/034rd,/people/person/places_lived./people/place_lived/location,0
/m/034rd,/people/person/profession,0
/m/034rd9,/common/topic/webpage./common/webpage/category,1
/m/034rd9,/people/person/profession,0
/m/034rd9,/people/person/spouse_s./people/marriage/type_of_union,1
/m/034tl,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,0
/m/034vds,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,1
/m/034x61,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/034x61,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/034x61,/people/person/gender,1
/m/034xyf,/award/award_winning_work/awards_won./award/award_honor/award,0
/m/034xyf,/film/film/cinematography,1
/m/034xyf,/film/film/genre,0
/m/034xyf,/film/film/language,0
/m/034xyf,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,1
/m/034zc0,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0350l7,/people/person/languages,0
/m/0352gk,/common/topic/webpage./common/webpage/category,1
/m/0352gk,/education/educational_institution/school_type,1
/m/0353tm,/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,0
/m/0353tm,/film/film/genre,1
/m/0353tm,/film/film/language,1
/m/0353tm,/film/film/story_by,1
/m/0353xq,/film/film/executive_produced_by,1
/m/0353xq,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0353xq,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/03548,/base/aareas/schema/administrative_area/administrative_area_type,0
/m/03548,/base/aareas/schema/administrative_area/administrative_parent,0
/m/03548,/location/country/form_of_government,0
/m/03548,/location/country/official_language,0
/m/03548,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0
/m/03548,/location/statistical_region/gdp_nominal./measurement_unit/dated_money_value/currency,0
/m/03548,/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency,0
/m/03548,/location/statistical_region/gdp_real./measurement_unit/adjusted_money_value/adjustment_currency,0
/m/03548,/location/statistical_region/gni_per_capita_in_ppp_dollars./measurement_unit/dated_money_value/currency,0
/m/03548,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics,0
/m/03548,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal,0
/m/03548,/organization/organization_member/member_of./organization/organization_membership/organization,0
/m/03548,/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,0
/m/03558l,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/0355dz,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/0355pl,/common/topic/webpage./common/webpage/category,0
/m/0355pl,/sports/sports_league/teams./sports/sports_league_participation/team,0
/m/0356dp,/film/actor/film./film/performance/film,1
/m/0356dp,/people/person/place_of_birth,1
/m/0356gk,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/0356gk,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/0356gk,/sports/sports_team/sport,1
/m/0356lc,/sports/sports_league/teams./sports/sports_league_participation/team,0
/m/0358x_,/award/award_winning_work/awards_won./award/award_honor/award,1
/m/035_2h,/film/film/genre,1
/m/035_2h,/film/film/music,1
/m/035bcl,/common/topic/webpage./common/webpage/category,1
/m/035bcl,/film/film/other_crew./film/film_crew_gig/film_crew_role,0
/m/035bcl,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,1
/m/035d1m,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,0
/m/035d1m,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics,0
/m/035dk,/location/country/capital,0
/m/035dk,/location/country/form_of_government,1
/m/035dk,/location/location/adjoin_s./location/adjoining_relationship/adjoins,1
/m/035dk,/location/location/contains,0
/m/035dk,/location/location/time_zones,1
/m/035dk,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics,1
/m/035dk,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal,1
/m/035dk,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,1
/m/035dk,/organization/organization_member/member_of./organization/organization_membership/organization,0
/m/035gjq,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,1
/m/035gnh,/film/film/executive_produced_by,1
/m/035gnh,/film/film/film_format,1
/m/035gnh,/film/film/genre,1
