e2,rel,n
/m/03_wtr,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03_wtr,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/03_wtr,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/03_wtr,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,0
/m/03_wvl,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03_wvl,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/03_wvl,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/03_wvl,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,0
/m/03_x5t,/education/field_of_study/students_majoring./education/education/student,1
/m/03_xj,/location/location/contains,1
/m/03_z5f,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03b04g,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,1
/m/03b12,/location/location/contains,0
/m/03b12,/music/artist/origin,0
/m/03b12,/people/person/place_of_birth,0
/m/03b12,/people/person/places_lived./people/place_lived/location,0
/m/03b1l8,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/03b1l8,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/03b1l8,/film/actor/film./film/performance/film,0
/m/03b1l8,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,1
/m/03b1sb,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/03b1sb,/film/actor/film./film/performance/film,1
/m/03b3j,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03b6j8,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03b78r,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03b78r,/people/ethnicity/people,1
/m/03b79,/location/location/contains,1
/m/03b79,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,0
/m/03b_fm5,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/03b_fm5,/film/actor/film./film/performance/film,0
/m/03b_fm5,/media_common/netflix_genre/titles,0
/m/03bdkd,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,1
/m/03bdm4,/award/award_category/winners./award/award_honor/award_winner,1
/m/03bdv,/location/location/time_zones,0
/m/03bggl,/award/award_category/winners./award/award_honor/award_winner,0
/m/03bggl,/base/americancomedy/celebrity_impressionist/celebrities_impersonated,0
/m/03bggl,/education/educational_institution/students_graduates./education/education/student,0
/m/03bggl,/people/cause_of_death/people,0
/m/03bmmc,/education/educational_degree/people_with_this_degree./education/education/institution,1
/m/03bnb,/business/job_title/people_with_this_title./business/employment_tenure/company,1
/m/03bnv,/award/award_category/winners./award/award_honor/award_winner,0
/m/03bnv,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03bnv,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03bnv,/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee,0
/m/03bnv,/film/film/personal_appearances./film/personal_film_appearance/person,1
/m/03bnv,/music/genre/artists,0
/m/03bnv,/music/instrument/instrumentalists,0
/m/03bnv,/music/record_label/artist,1
/m/03bpn6,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03bw6,/award/award_category/winners./award/award_honor/award_winner,0
/m/03bw6,/people/ethnicity/people,1
/m/03bww6,/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program,0
/m/03bx0bm,/music/artist/contribution./music/recording_contribution/performance_role,0
/m/03bx0bm,/music/group_member/membership./music/group_membership/role,0
/m/03bx0bm,/music/performance_role/guest_performances./music/recording_contribution/performance_role,0
/m/03bx0bm,/music/performance_role/regular_performances./music/group_membership/role,0
/m/03bx0bm,/music/performance_role/track_performances./music/track_contribution/role,0
/m/03bx2lk,/film/actor/film./film/performance/film,0
/m/03bx2lk,/media_common/netflix_genre/titles,0
/m/03bxbql,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,0
/m/03bxbql,/military/military_conflict/combatants./military/military_combatant_group/combatants,1
/m/03bxh,/education/educational_institution/students_graduates./education/education/student,0
/m/03bxh,/influence/influence_node/influenced_by,0
/m/03bxh,/music/genre/artists,1
/m/03bxp5,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/03bxp5,/film/actor/film./film/performance/film,0
/m/03bxp5,/film/film_set_designer/film_sets_designed,1
/m/03bxpt0,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03bxsw,/award/award_category/winners./award/award_honor/award_winner,0
/m/03bxsw,/people/ethnicity/people,1
/m/03bxwtd,/award/award_category/winners./award/award_honor/award_winner,0
/m/03bxwtd,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/03bxwtd,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03bxwtd,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/03bxwtd,/education/educational_institution/students_graduates./education/education/student,0
/m/03bxwtd,/music/genre/artists,0
/m/03bxwtd,/music/instrument/instrumentalists,0
/m/03bxwtd,/music/record_label/artist,0
/m/03bxz7,/film/film/genre,0
/m/03by7wc,/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,0
/m/03bzjpm,/film/actor/film./film/performance/film,0
/m/03bzyn4,/film/actor/film./film/performance/film,0
/m/03bzyn4,/film/film/prequel,1
/m/03bzyn4,/media_common/netflix_genre/titles,0
/m/03c0t9,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03c0vy,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03c0vy,/sports/sports_team_location/teams,1
/m/03c3yf,/music/genre/artists,0
/m/03c3yf,/music/group_member/membership./music/group_membership/group,1
/m/03c3yf,/music/performance_role/regular_performances./music/group_membership/group,0
/m/03c5bz,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03c5f7l,/award/award_category/winners./award/award_honor/award_winner,0
/m/03c602,/award/award_category/winners./award/award_honor/award_winner,0
/m/03c602,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03c602,/music/record_label/artist,1
/m/03c6s24,/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,1
/m/03c6sl9,/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,1
/m/03c6v3,/base/popstra/celebrity/dated./base/popstra/dated/participant,0
/m/03c6v3,/education/educational_degree/people_with_this_degree./education/education/student,1
/m/03c6v3,/education/educational_institution/students_graduates./education/education/student,0
/m/03c6vl,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03c74_8,/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,1
/m/03c7ln,/music/genre/artists,0
/m/03c7ln,/music/instrument/instrumentalists,0
/m/03c7ln,/music/record_label/artist,0
/m/03c7tr1,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/03c7tr1,/award/award_winning_work/awards_won./award/award_honor/award,0
/m/03c7twt,/media_common/netflix_genre/titles,0
/m/03c9pqt,/film/film/executive_produced_by,0
/m/03c_8t,/education/educational_institution/students_graduates./education/education/student,1
/m/03c_8t,/film/film/music,1
/m/03c_8t,/music/genre/artists,1
/m/03c_cxn,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/03c_cxn,/media_common/netflix_genre/titles,0
/m/03ccq3s,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/03cd0x,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/03cd1q,/award/award_category/winners./award/award_honor/award_winner,0
/m/03cd1q,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03cd1q,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/03cdg,/people/cause_of_death/people,1
/m/03cffvv,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/03cffvv,/film/actor/film./film/performance/film,0
/m/03cfjg,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03cfjg,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,0
/m/03cfjg,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/03cfjg,/music/genre/artists,0
/m/03cfjg,/music/record_label/artist,1
/m/03cfkrw,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/03cfkrw,/film/director/film,0
/m/03cglm,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03cglm,/education/educational_institution/students_graduates./education/education/student,1
/m/03cglm,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,1
/m/03ckfl9,/music/genre/parent_genre,0
/m/03ckwzc,/film/actor/film./film/performance/film,1
/m/03ckxdg,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/03ckxdg,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/03cl8lb,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/03clwtw,/film/actor/film./film/performance/film,1
/m/03clwtw,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,1
/m/03cmsqb,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/03cmsqb,/film/actor/film./film/performance/film,0
/m/03cmsqb,/media_common/netflix_genre/titles,0
/m/03cp4cn,/film/actor/film./film/performance/film,0
/m/03cp7b3,/film/film/costume_design_by,1
/m/03cprft,/people/cause_of_death/people,1
/m/03cprft,/people/ethnicity/people,1
/m/03crcpt,/award/award_category/winners./award/award_honor/award_winner,0
/m/03crcpt,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/03crcpt,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/03crcpt,/film/film/edited_by,0
/m/03crcpt,/people/ethnicity/people,0
/m/03cs_xw,/education/educational_institution/students_graduates./education/education/student,1
/m/03csqj4,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03csqj4,/film/film/film_production_design_by,1
/m/03ct7jd,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/03ct7jd,/film/actor/film./film/performance/film,0
/m/03ct7jd,/media_common/netflix_genre/titles,0
/m/03ctqqf,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,1
/m/03ctv8m,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03ctv8m,/film/film/cinematography,0
/m/03cv_gy,/award/award_ceremony/awards_presented./award/award_honor/honored_for,1
/m/03cv_gy,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/03cv_gy,/film/actor/film./film/performance/film,0
/m/03cvfg,/award/award_category/winners./award/award_honor/award_winner,1
/m/03cvv4,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03cvv4,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/03cvv4,/education/educational_institution/students_graduates./education/education/student,1
/m/03cvv4,/people/ethnicity/people,1
/m/03cvvlg,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/03cvvlg,/award/award_ceremony/awards_presented./award/award_honor/honored_for,1
/m/03cvwkr,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/03cvwkr,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/03cvwkr,/film/actor/film./film/performance/film,1
/m/03cvwkr,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,1
/m/03cw411,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/03cwqpm,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03cws8h,/award/award_category/winners./award/award_honor/award_winner,0
/m/03cws8h,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03cwwl,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/03cwwl,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/03cx282,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/03cx282,/film/film/cinematography,0
/m/03cxsvl,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03cxsvl,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/03cyslc,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,1
/m/03cyslc,/film/actor/film./film/performance/film,1
/m/03cyslc,/media_common/netflix_genre/titles,0
/m/03cz9_,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,1
/m/03czz87,/tv/tv_network/programs./tv/tv_network_duration/program,1
/m/03d0d7,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,0
/m/03d0d7,/soccer/football_player/current_team./sports/sports_team_roster/team,0
/m/03d0d7,/sports/pro_athlete/teams./sports/sports_team_roster/team,0
/m/03d0d7,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03d0ns,/award/award_category/winners./award/award_honor/award_winner,0
/m/03d17dg,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/03d1y3,/award/award_category/winners./award/award_honor/award_winner,0
/m/03d1y3,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/03d1y3,/education/educational_institution/students_graduates./education/education/student,0
/m/03d1y3,/people/cause_of_death/people,0
/m/03d1y3,/people/ethnicity/people,0
/m/03d1y3,/people/person/spouse_s./people/marriage/spouse,0
/m/03d2k,/award/award_category/winners./award/award_honor/award_winner,0
/m/03d2k,/music/record_label/artist,1
/m/03d34x8,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/03d34x8,/award/award_ceremony/awards_presented./award/award_honor/honored_for,1
/m/03d49,/food/food/nutrients./food/nutrition_fact/nutrient,1
/m/03d555l,/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,0
/m/03d5m8w,/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,0
/m/03d5m8w,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03d63lb,/education/educational_institution/students_graduates./education/education/student,1
/m/03d8m4,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03d9d6,/music/genre/artists,1
/m/03d9d6,/music/performance_role/regular_performances./music/group_membership/group,0
/m/03d9v8,/people/ethnicity/people,1
/m/03d_w3h,/award/award_category/winners./award/award_honor/award_winner,0
/m/03d_w3h,/award/award_winning_work/awards_won./award/award_honor/award_winner,1
/m/03d_w3h,/education/educational_institution/students_graduates./education/education/student,0
/m/03d_w3h,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,0
/m/03d_zl4,/education/educational_institution/students_graduates./education/education/student,1
/m/03d_zl4,/film/film/dubbing_performances./film/dubbing_performance/actor,1
/m/03d_zl4,/people/cause_of_death/people,0
/m/03d_zl4,/people/ethnicity/people,1
/m/03dbds,/film/film/produced_by,0
/m/03dj48,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03dj6y,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03dkx,/sports/sports_team_location/teams,1
/m/03dm7,/people/person/places_lived./people/place_lived/location,0
/m/03dn9v,/education/educational_institution/students_graduates./education/education/student,0
/m/03dpqd,/education/educational_institution/students_graduates./education/education/student,1
/m/03dq9,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,1
/m/03dq9,/education/educational_institution/students_graduates./education/education/student,1
/m/03f0324,/education/educational_institution/students_graduates./education/education/student,1
/m/03f0324,/education/field_of_study/students_majoring./education/education/student,1
/m/03f0324,/influence/influence_node/influenced_by,0
/m/03f0fnk,/influence/influence_node/influenced_by,1
/m/03f0fnk,/music/genre/artists,0
/m/03f0fnk,/music/instrument/instrumentalists,0
/m/03f0fnk,/music/record_label/artist,0
/m/03f0fp,/soccer/football_team/current_roster./sports/sports_team_roster/position,1
/m/03f0qd7,/music/genre/artists,1
/m/03f0vvr,/music/genre/artists,0
/m/03f19q4,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,1
/m/03f1d47,/award/award_category/winners./award/award_honor/award_winner,1
/m/03f1d47,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03f1d47,/music/genre/artists,1
/m/03f1d47,/music/record_label/artist,1
/m/03f1r6t,/education/field_of_study/students_majoring./education/education/student,1
/m/03f1r6t,/music/record_label/artist,0
/m/03f1zdw,/award/award_category/winners./award/award_honor/award_winner,0
/m/03f1zdw,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/03f1zdw,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03f1zdw,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/03f1zdw,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/03f1zdw,/people/ethnicity/people,0
/m/03f1zhf,/music/genre/artists,0
/m/03f1zhf,/music/instrument/instrumentalists,1
/m/03f2_rc,/award/award_category/winners./award/award_honor/award_winner,0
/m/03f2_rc,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03f2_rc,/people/ethnicity/people,1
/m/03f2w,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/03f2w,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,1
/m/03f2w,/language/human_language/countries_spoken_in,0
/m/03f2w,/olympics/olympic_games/participating_countries,0
/m/03f2w,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,1
/m/03f3_p3,/people/cause_of_death/people,1
/m/03f3yfj,/award/award_category/winners./award/award_honor/award_winner,1
/m/03f3yfj,/education/educational_institution/students_graduates./education/education/student,0
/m/03f3yfj,/music/genre/artists,1
/m/03f3yfj,/tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person,1
/m/03f47xl,/education/educational_institution/students_graduates./education/education/student,1
/m/03f47xl,/influence/influence_node/influenced_by,1
/m/03f47xl,/people/ethnicity/people,1
/m/03f4k,/music/genre/artists,0
/m/03f4k,/people/cause_of_death/people,1
/m/03f4n1,/base/culturalevent/event/entity_involved,1
/m/03f4w4,/people/ethnicity/people,1
/m/03f4xvm,/music/genre/artists,1
/m/03f4xvm,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,1
/m/03f5mt,/music/performance_role/regular_performances./music/group_membership/role,0
/m/03f5spx,/music/genre/artists,1
/m/03f5spx,/music/instrument/instrumentalists,0
/m/03f5spx,/people/ethnicity/people,1
/m/03f5vvx,/education/educational_institution/students_graduates./education/education/student,1
/m/03f68r6,/people/cause_of_death/people,1
/m/03f6fl0,/education/educational_institution/students_graduates./education/education/student,1
/m/03f6fl0,/music/genre/artists,1
/m/03f6fl0,/music/instrument/instrumentalists,0
/m/03f70xs,/influence/influence_node/influenced_by,0
/m/03f77,/education/educational_institution/students_graduates./education/education/student,1
/m/03f7jfh,/music/genre/artists,1
/m/03f7jfh,/music/record_label/artist,0
/m/03f7m4h,/award/award_category/winners./award/award_honor/award_winner,0
/m/03f7m4h,/music/instrument/instrumentalists,0
/m/03f7nt,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/03f7nt,/award/award_ceremony/awards_presented./award/award_honor/honored_for,1
/m/03f7xg,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/03f7xg,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,1
/m/03fbc,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03fbc,/music/genre/artists,0
/m/03fbc,/music/performance_role/regular_performances./music/group_membership/group,0
/m/03fbc,/music/record_label/artist,1
/m/03fd8x,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03ff65,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03fg0r,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03fg0r,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03fg0r,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/03fg0r,/education/educational_institution/students_graduates./education/education/student,1
/m/03fgm,/education/educational_degree/people_with_this_degree./education/education/institution,1
/m/03fhj1,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03fhjz,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03fhm5,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03fmw_,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03fn16,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03fn34,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03fn5s,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03fnjv,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03fnmd,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03fnn5,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03fnnn,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03fnqj,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03fnyk,/education/educational_institution/students_graduates./education/education/student,1
/m/03fpg,/tv/tv_program/genre,1
/m/03ft8,/education/educational_institution/students_graduates./education/education/student,1
/m/03ft8,/film/film/executive_produced_by,1
/m/03ft8,/film/film/story_by,1
/m/03ft8,/film/film/written_by,1
/m/03ftmg,/education/educational_degree/people_with_this_degree./education/education/student,1
/m/03fts,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/03fts,/film/actor/film./film/performance/film,1
/m/03fts,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,1
/m/03fts,/film/film_subject/films,0
/m/03fts,/media_common/netflix_genre/titles,0
/m/03fwln,/people/ethnicity/people,1
/m/03fyrh,/olympics/olympic_games/sports,0
/m/03fyrh,/user/jg/default_domain/olympic_games/sports,1
/m/03g3w,/award/award_category/disciplines_or_subjects,0
/m/03g3w,/education/educational_degree/people_with_this_degree./education/education/major_field_of_study,1
/m/03g3w,/education/educational_institution/students_graduates./education/education/major_field_of_study,0
/m/03g3w,/education/field_of_study/students_majoring./education/education/major_field_of_study,0
/m/03g3w,/film/film/genre,0
/m/03g52k,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03g5jw,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03g5jw,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03g5jw,/music/genre/artists,0
/m/03g5jw,/music/performance_role/regular_performances./music/group_membership/group,0
/m/03g5jw,/music/record_label/artist,0
/m/03g62,/film/film/produced_by,0
/m/03g62,/film/film/written_by,1
/m/03g9xj,/award/award_ceremony/awards_presented./award/award_honor/honored_for,1
/m/03gbty,/soccer/football_player/current_team./sports/sports_team_roster/team,0
/m/03gbty,/sports/pro_athlete/teams./sports/sports_team_roster/team,0
/m/03gbty,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03gdf1,/location/location/contains,1
/m/03gh4,/film/film/featured_film_locations,1
/m/03gh4,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,1
/m/03gh4,/government/legislative_session/members./government/government_position_held/district_represented,0
/m/03gh4,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,1
/m/03gh4,/people/person/places_lived./people/place_lived/location,1
/m/03gh4,/people/person/spouse_s./people/marriage/location_of_ceremony,1
/m/03gj2,/film/film/country,1
/m/03gj2,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/03gj2,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0
/m/03gj2,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,0
/m/03gj2,/olympics/olympic_games/participating_countries,0
/m/03gj2,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,0
/m/03gj2,/people/person/nationality,1
/m/03gj2,/user/ktrueman/default_domain/international_organization/member_states,0
/m/03gjzk,/people/person/profession,0
/m/03gk2,/base/culturalevent/event/entity_involved,0
/m/03gk2,/language/human_language/countries_spoken_in,1
/m/03gk2,/military/military_conflict/combatants./military/military_combatant_group/combatants,0
/m/03gkb0,/people/person/profession,1
/m/03gkn5,/education/educational_degree/people_with_this_degree./education/education/student,1
/m/03gkn5,/education/field_of_study/students_majoring./education/education/student,1
/m/03gm48,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03gm48,/education/educational_institution/students_graduates./education/education/student,1
/m/03gm48,/film/film/personal_appearances./film/personal_film_appearance/person,0
/m/03gn1x,/education/educational_degree/people_with_this_degree./education/education/institution,1
/m/03gqb0k,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03gr14,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03gr7w,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03gr7w,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/03gr7w,/music/genre/artists,0
/m/03gr7w,/music/instrument/instrumentalists,0
/m/03gt0c5,/film/film/costume_design_by,0
/m/03gt0c5,/people/ethnicity/people,0
/m/03gvm3t,/tv/tv_network/programs./tv/tv_network_duration/program,1
/m/03gvm3t,/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program,0
/m/03gvt,/music/artist/contribution./music/recording_contribution/performance_role,0
/m/03gvt,/music/artist/track_contributions./music/track_contribution/role,0
/m/03gvt,/music/performance_role/guest_performances./music/recording_contribution/performance_role,0
/m/03gvt,/music/performance_role/regular_performances./music/group_membership/role,0
/m/03gvt,/music/performance_role/track_performances./music/track_contribution/role,0
/m/03gwpw2,/award/award_category/winners./award/award_honor/ceremony,1
/m/03gyh_z,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,1
/m/03gyh_z,/film/film/film_production_design_by,1
/m/03gyl,/base/culturalevent/event/entity_involved,1
/m/03gyl,/location/location/contains,1
/m/03gyl,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,0
/m/03gyp30,/award/award_category/winners./award/award_honor/ceremony,0
/m/03h0byn,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/03h0byn,/film/actor/film./film/performance/film,0
/m/03h0byn,/film/director/film,0
/m/03h0byn,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/03h0byn,/film/film_subject/films,0
/m/03h0byn,/media_common/netflix_genre/titles,0
/m/03h0k1,/sports/sports_league/teams./sports/sports_league_participation/team,0
/m/03h26tm,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03h26tm,/award/award_winning_work/awards_won./award/award_honor/award_winner,1
/m/03h26tm,/film/film/other_crew./film/film_crew_gig/crewmember,0
/m/03h2c,/olympics/olympic_games/participating_countries,1
/m/03h2c,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,0
/m/03h304l,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03h304l,/film/film/executive_produced_by,0
/m/03h304l,/film/film/produced_by,0
/m/03h3vtz,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03h3vtz,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03h3vtz,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/03h3vtz,/film/film/personal_appearances./film/personal_film_appearance/person,0
/m/03h3x5,/film/actor/film./film/performance/film,0
/m/03h3x5,/film/special_film_performance_type/film_performance_type./film/performance/film,1
/m/03h40_7,/film/film/produced_by,0
/m/03h42s4,/sports/sports_position/players./american_football/football_historical_roster_position/position_s,0
/m/03h42s4,/sports/sports_position/players./sports/sports_team_roster/position,0
/m/03h4fq7,/film/actor/film./film/performance/film,1
/m/03h4fq7,/media_common/netflix_genre/titles,0
/m/03h4mp,/award/award_category/winners./award/award_honor/award_winner,0
/m/03h502k,/music/genre/artists,0
/m/03h502k,/music/instrument/instrumentalists,0
/m/03h610,/film/film/music,1
/m/03h64,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,1
/m/03h64,/film/film/country,0
/m/03h64,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/03h64,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,0
/m/03h64,/organization/organization/headquarters./location/mailing_address/country,0
/m/03h64,/people/ethnicity/geographic_distribution,1
/m/03h64,/people/person/place_of_birth,0
/m/03h64,/people/person/places_lived./people/place_lived/location,1
